0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,100.0
67.69324493408203,-31.206987380981445,3.6412723064422607,74.62914989478952
65.38807678222656,-28.771459579467773,3.4897210597991943,71.523250435437
64.59500122070312,-27.08692169189453,3.421663999557495,70.12790761424823
54.43062210083008,-21.715593338012695,2.862727642059326,58.67243744893307
44.61297607421875,-16.902355194091797,2.3304901123046875,47.76440652722901
45.41878890991211,-16.306997299194336,2.3573691844940186,48.3150243251337
41.429931640625,-14.06358528137207,2.137263774871826,43.80401227414683
38.12324523925781,-12.203336715698242,1.955399751663208,40.07651040311035
35.336185455322266,-10.634967803955078,1.802648663520813,36.94588105468374
31.732791900634766,-8.949586868286133,1.6106089353561401,33.00998585763711
29.74724578857422,-7.831789493560791,1.5026679039001465,30.797622388234824
28.01171875,-6.854423999786377,1.4087402820587158,28.872548724033432
26.480894088745117,-5.992001533508301,1.3262910842895508,27.182731948102695
25.119728088378906,-5.2249016761779785,1.2533574104309082,25.687958382984313
23.89876365661621,-4.537323474884033,1.1883013248443604,24.3546753995637
22.798463821411133,-3.917489528656006,1.130027174949646,23.160172182564192
22.38407325744629,-3.4452383518218994,1.1063326597213745,22.674663350706695
21.65643882751465,-2.9473111629486084,1.0676666498184204,21.88213632699033
15.800293922424316,-1.8700854778289795,0.7772277593612671,15.929550056979952
15.134493827819824,-1.5239604711532593,0.7430583238601685,15.229165016468023
14.750356674194336,-1.2256544828414917,0.7230347990989685,14.81883915543647
14.517345428466797,-0.9515134692192078,0.7106913924217224,14.56584247303555
14.291622161865234,-0.6864816546440125,0.698947548866272,14.325161478910246
